"Name","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","RAR","WAR","Dollars","playerid"
"Larry Sherry","3.2","0.6","1.2","1.9","12.5","1.3","","1011883"
"Brian Bohanon","2.5","1.5","-0.3","1.2","13.1","1.3","","1001126"
"Brett Tomko","-0.4","0.0","-1.7","-1.7","13.7","1.3","$6.9","1056"
"Steve Toole","1.9","1.6","-1.0","0.6","16.9","1.3","","1013120"
"Johnny Miljus","0.6","-1.1","0.4","-0.7","12.7","1.3","","1008866"
"Tom Seats","0.2","0.1","-1.2","-1.1","12.1","1.3","","1011707"
"Bert Inks","0.2","-0.1","-1.0","-1.1","14.7","1.3","","1006265"
"Ben Wade","2.3","-0.2","1.2","1.0","12.0","1.3","","1013469"
"Dave Mlicki","1.0","1.0","-1.3","-0.3","12.8","1.3","","569"
"Cliff Curtis","1.2","1.0","-1.1","-0.1","11.0","1.2","","1002899"
"Josh Beckett","2.5","0.6","0.7","1.3","11.5","1.2","$8.6","510"
"Sandy Vance","1.3","0.1","-0.1","0.1","11.6","1.2","","1013344"
"Hardie Henderson","2.0","0.7","0.1","0.7","14.9","1.2","","1005632"
"Johnny Allen","2.6","2.0","-0.6","1.4","11.2","1.2","","1000150"
"Geoff Zahn","1.7","0.7","-0.2","0.5","10.4","1.2","","1014410"
"Art Herring","1.2","1.4","-1.3","0.0","11.0","1.2","","1005726"
"Charlie Hough","0.0","-0.5","-0.7","-1.1","10.4","1.1","","1006050"
"Harry Taylor","3.5","1.5","0.9","2.3","11.1","1.1","","1012875"
"Les Webber","2.1","1.0","-0.1","1.0","10.5","1.1","","1013709"
"Dustin May","2.0","0.5","0.4","0.9","11.1","1.1","$9.0","19716"
"Omar Daal","0.8","0.7","-1.0","-0.3","11.1","1.1","$4.3","646"
"Max Butcher","-0.4","-0.4","-1.1","-1.5","11.4","1.1","","1001763"
"Jim Pastorius","-0.3","-1.8","0.4","-1.3","8.5","1.1","","1010049"
"Ben Chapman","1.0","-0.4","0.3","-0.1","10.0","1.1","","1002141"
"Brett Anderson","0.9","-0.8","0.6","-0.2","9.2","1.0","$8.3","8223"
"Jerry Nops","0.3","-0.3","-0.4","-0.7","10.9","1.0","","1009624"
"Yu Darvish","1.0","-0.1","0.1","0.0","9.8","1.0","$8.0","13074"
"Bill Schardt","0.8","-0.1","-0.1","-0.2","10.2","1.0","","1011524"
"Chauncey Fisher","1.2","-0.2","0.4","0.3","12.0","1.0","","1004081"
"Nathan Eovaldi","1.4","-0.1","0.5","0.4","9.0","1.0","$6.5","9132"
"James Baldwin","1.0","-0.1","0.1","0.0","9.8","1.0","","1064"
"Scott Kazmir","0.7","0.0","-0.3","-0.3","9.4","0.9","$7.6","4897"
"Doyle Alexander","0.2","-0.5","-0.2","-0.7","8.3","0.9","","1000122"
"Max Macon","1.1","0.2","0.0","0.2","8.6","0.9","","1007932"
"Shawn Hillegas","1.0","0.1","0.0","0.1","8.6","0.9","","1005818"
"Harry Shriver","2.1","0.0","1.3","1.2","9.1","0.9","","1011939"
"Roy Henshaw","-1.5","-0.8","-1.6","-2.4","8.8","0.9","","1005678"
"Bill Hart","1.7","0.1","0.7","0.8","9.6","0.9","","1005438"
"Jim Brewer","1.9","0.7","0.3","1.1","7.3","0.8","","1001406"
"Joe Blanton","0.1","-0.7","0.0","-0.7","7.8","0.8","$5.5","4849"
"George Hemming","-2.5","-1.4","-2.0","-3.4","9.9","0.8","","1005620"
"Dick Robertson","0.9","-0.5","0.6","0.1","6.7","0.8","","1011033"
"George Hunter","0.6","-0.1","0.0","-0.2","7.0","0.8","","1006201"
"Harry Howell","0.8","-0.1","0.1","0.0","8.7","0.8","","1006097"
"Bill Posedel","-1.0","-1.5","-0.2","-1.8","7.8","0.8","","1010462"
"Fred Mitchell","-2.1","-1.3","-1.5","-2.9","7.1","0.8","","1009001"
"Jim Bunning","0.8","-0.7","0.7","0.0","6.7","0.8","","1001653"
"Jon Garland","1.0","0.2","0.0","0.2","7.2","0.7","$4.9","232"
"Johnny Rutherford","0.4","0.2","-0.5","-0.3","6.9","0.7","","1011329"
"John Wetteland","-1.2","-0.4","-1.6","-2.0","6.6","0.7","","1013815"
"Lloyd Brown","0.2","-0.8","0.2","-0.6","7.7","0.7","","1001540"
"Dennys Reyes","0.2","-0.4","-0.2","-0.5","7.0","0.7","","444"
"Charlie Schmutz","0.0","-0.2","-0.5","-0.7","6.0","0.7","","1011590"
"Kevin Tapani","-0.4","-0.8","-0.2","-1.1","6.7","0.7","","1012824"
"John Tudor","1.2","-0.8","1.4","0.6","5.7","0.6","","1013215"
"Johnny Morrison","0.5","0.4","-0.5","-0.2","7.1","0.6","","1009217"
"Howie Reed","1.1","0.4","0.1","0.5","5.5","0.6","","1010766"
"John Ely","-0.6","-0.4","-0.9","-1.2","5.7","0.6","$3.4","6132"
"Mike Hartley","1.2","0.8","-0.2","0.6","5.5","0.6","","1005451"
"Dana Eveland","0.8","0.0","0.2","0.2","5.4","0.6","$4.6","5508"
"Mike Bolsinger","0.4","-0.2","0.0","-0.2","5.5","0.6","$4.7","11137"
"Jack Doscher","0.8","0.3","-0.1","0.2","5.1","0.6","","1003422"
"Dan Griner","1.2","-0.4","1.0","0.6","4.7","0.6","","1005072"
"Eric Milton","0.2","-0.4","0.0","-0.4","5.4","0.6","$3.6","743"
"Harry Eisenstat","-0.7","-0.7","-0.5","-1.2","5.6","0.6","","1003717"
"Joe Landrum","-0.2","-0.6","-0.2","-0.8","5.0","0.6","","1007302"
"Pedro Martinez","-0.2","-0.3","-0.4","-0.7","4.2","0.5","","200"
"Newt Kimball","0.8","0.5","-0.2","0.2","5.0","0.5","","1006913"
"Jose Lima","2.0","1.3","0.2","1.5","5.5","0.5","$2.1","475"
"Bob McGraw","0.3","0.4","-0.5","-0.2","5.2","0.5","","1008540"
"Ken Howell","-0.4","-0.8","-0.1","-0.9","3.9","0.5","","1006100"
"Jim Conway","-0.9","-0.8","-0.5","-1.3","5.6","0.5","","1002555"
"Dan Bankhead","-0.5","-0.2","-0.7","-0.9","4.6","0.4","","1000509"
"Doc Reisling","1.2","0.1","0.6","0.8","4.0","0.4","","1010819"
"Elmer Dessens","0.5","0.5","-0.4","0.1","4.3","0.4","$2.0","317"
"Rubby de la Rosa","0.6","-0.2","0.4","0.2","4.1","0.4","$3.3","3862"
"Tom Brennan","0.1","-0.3","0.0","-0.3","3.8","0.4","","1001392"
"Fritz Ostermueller","0.7","-0.1","0.3","0.2","4.0","0.4","","1009883"
"Luke Prokopec","0.8","0.8","-0.4","0.4","4.3","0.4","","1320"
"Elmer Steele","0.3","-0.1","0.0","-0.1","3.9","0.4","","1012451"
"George Sharrott","-0.1","-0.1","-0.4","-0.5","5.4","0.4","","1011810"
